Date,Open,High,Low,Close,Adj Close,Volume
2021-12-06,65.812,68.534,63.338,65.725,65.725,14131425
2021-12-07,63.667,65.458,61.59,65.101,65.101,11899822
2021-12-08,62.476,65.08,61.658,62.232,62.232,50312224
2021-12-09,62.354,65.069,61.325,61.361,61.361,98361477
2021-12-10,62.502,64.764,60.907,61.19,61.19,87951090
2021-12-13,61.12,62.29,60.055,60.554,60.554,58271779
2021-12-14,64.099,65.443,61.427,61.561,61.561,14954542
2021-12-15,66.075,67.568,64.315,65.951,65.951,24310280
2021-12-16,66.904,67.886,65.985,66.582,66.582,49277026
2021-12-17,67.034,68.437,65.065,65.674,65.674,75789793
2021-12-20,66.783,68.011,65.873,67.477,67.477,95413839
2021-12-21,65.545,67.394,64.552,65.133,65.133,43998225
2021-12-22,65.679,68.722,64.393,67.37,67.37,70920145
2021-12-23,66.05,66.987,63.119,64.47,64.47,58325861
2021-12-24,64.443,66.944,61.415,64.245,64.245,93778481
2021-12-27,64.906,67.339,62.112,66.993,66.993,7602922
2021-12-28,64.737,65.632,63.225,63.315,63.315,22763103
2021-12-29,62.299,65.221,60.997,63.11,63.11,7822150
2021-12-30,61.258,63.264,59.3,62.687,62.687,10762006
2021-12-31,60.782,62.274,58.419,60.686,60.686,21658733
2022-01-03,63.107,65.648,59.968,61.541,61.541,41534204
2022-01-04,63.841,65.137,62.867,63.77,63.77,85521745
2022-01-05,62.168,64.514,61.424,63.526,63.526,96131431
2022-01-06,62.803,63.531,60.431,63.193,63.193,89617805
2022-01-07,60.891,63.544,58.255,58.472,58.472,28537329
2022-01-10,62.24,63.978,59.511,59.831,59.831,17100612
2022-01-11,61.685,63.873,59.394,60.85,60.85,67828269
2022-01-12,61.6,62.761,58.633,59.594,59.594,30611189
2022-01-13,63.264,65.61,61.338,62.47,62.47,13832248
2022-01-14,61.667,64.189,58.796,59.989,59.989,77769621
2022-01-17,59.975,61.71,57.053,57.965,57.965,18545237
2022-01-18,59.305,61.363,56.702,57.311,57.311,8120473
2022-01-19,60.566,62.277,59.21,62.074,62.074,59732777
2022-01-20,58.756,61.445,57.707,58.246,58.246,48011190
2022-01-21,55.457,57.116,53.687,54.388,54.388,84223168
2022-01-24,54.985,57.386,53.439,54.411,54.411,48286051
2022-01-25,55.619,57.958,53.11,57.633,57.633,59348126
2022-01-26,56.982,58.487,56.184,57.924,57.924,87262299
2022-01-27,56.483,57.568,55.336,57.099,57.099,66805346
2022-01-28,56.046,57.517,53.8,54.189,54.189,49592315
2022-01-31,57.368,59.838,56.576,59.304,59.304,86949670
2022-02-01,55.251,56.307,53.99,54.936,54.936,39234429
2022-02-02,54.849,56.548,53.451,54.265,54.265,36295574
2022-02-03,55.086,57.413,53.163,55.61,55.61,67997677
2022-02-04,55.608,56.95,54.7,56.55,56.55,54587819
2022-02-07,55.069,57.034,52.623,56.058,56.058,98004498
2022-02-08,55.134,56.227,53.596,55.938,55.938,96728252
2022-02-09,52.418,53.171,49.971,52.941,52.941,5378065
2022-02-10,51.754,53.916,50.268,51.137,51.137,68072078
2022-02-11,52.249,52.978,51.152,51.926,51.926,51600508
2022-02-14,51.249,52.318,50.446,50.473,50.473,77278208
2022-02-15,51.335,53.604,50.814,53.267,53.267,61047064
2022-02-16,51.82,53.056,50.199,50.641,50.641,98024281
2022-02-17,51.491,54.01,50.755,53.559,53.559,6741218
2022-02-18,51.692,54.235,50.365,51.64,51.64,48601720
2022-02-21,50.722,51.774,49.019,50.033,50.033,35996174
2022-02-22,50.538,51.126,49.475,49.54,49.54,15710222
2022-02-23,51.18,53.135,50.309,51.233,51.233,58509929
2022-02-24,51.366,52.806,49.261,52.41,52.41,6163509
2022-02-25,50.79,51.503,48.359,48.439,48.439,12240640
2022-02-28,51.043,52.998,50.327,51.412,51.412,80441802
2022-03-01,51.798,52.381,50.958,51.003,51.003,83369261
2022-03-02,49.7,51.927,47.294,49.012,49.012,11363621
2022-03-03,50.877,51.668,50.291,50.529,50.529,30055140
2022-03-04,50.56,51.323,48.077,48.896,48.896,51821874
2022-03-07,51.016,51.885,50.496,51.715,51.715,98513561
2022-03-08,52.263,54.793,49.914,52.041,52.041,15558898
2022-03-09,50.855,52.774,49.721,50.557,50.557,47126042
2022-03-10,50.159,52.268,47.774,50.422,50.422,52633209
2022-03-11,49.895,51.188,48.763,49.108,49.108,2945548
2022-03-14,49.138,50.29,47.361,48.121,48.121,85269718
2022-03-15,50.867,51.853,50.195,51.101,51.101,24623531
2022-03-16,50.021,51.483,49.036,49.617,49.617,52683062
2022-03-17,49.49,51.077,47.464,49.918,49.918,67105773
2022-03-18,49.717,51.471,48.168,49.791,49.791,49901925
2022-03-21,48.547,49.532,46.26,48.786,48.786,3154350
2022-03-22,48.187,50.497,46.879,50.31,50.31,29934156
2022-03-23,48.517,49.332,46.344,46.69,46.69,43899206
2022-03-24,48.218,50.563,46.87,48.106,48.106,5545418
2022-03-25,48.152,48.662,45.784,46.704,46.704,90050057
2022-03-28,47.667,49.061,45.36,45.92,45.92,24141600
2022-03-29,46.247,47.326,45.176,46.918,46.918,58574065
2022-03-30,46.567,47.869,44.451,47.048,47.048,19926658
2022-03-31,48.225,49.808,46.108,47.9,47.9,23274724
2022-04-01,48.267,49.591,47.378,48.568,48.568,19361846
2022-04-04,48.508,49.798,46.812,46.99,46.99,67934967
2022-04-05,49.205,51.139,48.57,49.997,49.997,85947948
2022-04-06,47.98,49.776,45.894,48.966,48.966,89783375
2022-04-07,49.638,51.789,48.795,50.513,50.513,93235051
2022-04-08,49.864,50.861,49.224,49.658,49.658,66268529
2022-04-11,51.516,53.287,50.176,52.253,52.253,1508906
2022-04-12,50.786,52.483,49.106,50.327,50.327,92299056
2022-04-13,52.658,53.963,50.331,52.31,52.31,48131078
2022-04-14,53.501,55.076,50.881,52.926,52.926,10471717
2022-04-15,54.12,55.34,52.627,53.661,53.661,55344581
2022-04-18,54.4,55.253,53.724,54.823,54.823,13981906
2022-04-19,54.157,55.162,51.993,54.794,54.794,12045107
2022-04-20,55.484,56.273,53.675,53.689,53.689,11870322
2022-04-21,55.668,57.746,54.114,57.505,57.505,43952641
2022-04-22,53.505,55.454,52.308,53.917,53.917,28398914
2022-04-25,52.337,54.85,50.762,53.627,53.627,99377965
2022-04-26,52.168,54.212,50.94,53.74,53.74,90713909
2022-04-27,52.518,53.153,50.403,51.688,51.688,7072664
2022-04-28,52.485,54.866,50.818,54.198,54.198,82112547
2022-04-29,53.79,56.184,51.365,52.221,52.221,19700597
2022-05-02,51.718,53.152,50.076,50.566,50.566,2230384
2022-05-03,51.893,53.628,50.88,52.687,52.687,20957019
2022-05-04,50.032,52.486,47.828,51.881,51.881,28756581
2022-05-05,50.817,52.407,49.176,52.059,52.059,78283359
2022-05-06,50.747,53.092,49.82,51.926,51.926,72531762
2022-05-09,51.198,51.88,49.409,50.707,50.707,50831464
2022-05-10,50.339,51.227,49.115,49.815,49.815,64508070
2022-05-11,51.652,53.079,49.391,53.005,53.005,84232362
2022-05-12,52.754,54.515,51.27,52.307,52.307,80526645
2022-05-13,53.396,55.673,51.31,54.557,54.557,18626493
2022-05-16,53.285,55.924,52.549,54.344,54.344,3317910
2022-05-17,53.929,55.307,52.535,54.222,54.222,85943425
2022-05-18,53.194,53.827,50.57,51.852,51.852,10008265
2022-05-19,54.13,56.406,51.838,56.245,56.245,20973319
2022-05-20,55.943,57.855,55.026,56.643,56.643,4046734
2022-05-23,57.169,58.195,55.962,58.056,58.056,91189804
2022-05-24,56.363,58.042,55.056,55.079,55.079,97610908
2022-05-25,56.799,59.053,54.753,57.215,57.215,17064958
2022-05-26,55.358,57.618,53.128,56.348,56.348,68824987
2022-05-27,56.02,57.7,53.78,56.701,56.701,39637845
2022-05-30,56.553,57.809,54.834,57.526,57.526,83455521
2022-05-31,54.466,57.132,52.155,52.177,52.177,41662816
2022-06-01,53.228,55.173,51.765,51.766,51.766,99977166
2022-06-02,52.953,54.347,52.161,53.193,53.193,75096006
2022-06-03,52.661,53.778,50.945,51.028,51.028,8418839
2022-06-06,51.413,53.431,48.94,53.317,53.317,79289497
2022-06-07,51.839,52.86,49.676,50.383,50.383,60427377
2022-06-08,52.126,53.005,50.398,51.63,51.63,29068873
2022-06-09,51.949,53.569,50.085,50.298,50.298,31841422
2022-06-10,51.19,52.296,48.773,50.612,50.612,50946682
2022-06-13,52.289,54.127,50.87,52.108,52.108,55062167
2022-06-14,54.047,54.842,52.79,52.882,52.882,69919754
2022-06-15,53.551,55.489,50.922,52.453,52.453,61801127
2022-06-16,52.922,54.051,50.565,51.93,51.93,70460756
2022-06-17,53.468,54.003,52.242,53.985,53.985,17513127
2022-06-20,53.112,53.913,51.596,52.078,52.078,9781053
2022-06-21,52.991,55.5,51.581,53.716,53.716,25363749
2022-06-22,53.801,56.206,52.942,56.165,56.165,39628686
2022-06-23,51.773,52.775,49.272,52.046,52.046,61325326
2022-06-24,53.164,55.351,51.773,55.327,55.327,3106916
2022-06-27,53.268,55.097,50.87,54.963,54.963,95558508
2022-06-28,52.857,55.438,51.928,53.646,53.646,54711475
2022-06-29,52.789,54.106,51.104,53.195,53.195,22998932
2022-06-30,52.775,54.741,52.197,52.478,52.478,52600875
2022-07-01,50.974,51.613,48.906,50.1,50.1,56022675
2022-07-04,52.524,53.882,50.778,53.289,53.289,86068704
2022-07-05,52.594,55.148,50.752,52.973,52.973,7429954
2022-07-06,53.086,54.761,52.445,54.072,54.072,50174887
2022-07-07,54.123,55.287,53.125,54.737,54.737,78373867
2022-07-08,53.045,53.831,52.357,52.731,52.731,17914774
2022-07-11,53.573,55.616,52.418,55.218,55.218,72997786
2022-07-12,53.313,55.221,51.442,53.18,53.18,90503522
2022-07-13,54.243,55.597,52.472,53.129,53.129,62065112
2022-07-14,51.962,54.458,50.17,53.881,53.881,27500350
2022-07-15,51.885,52.45,50.226,51.155,51.155,29186453
2022-07-18,51.286,52.422,50.213,51.87,51.87,82704071
2022-07-19,51.755,54.179,50.731,52.621,52.621,43198263
2022-07-20,52.267,53.461,51.458,52.223,52.223,57783333
2022-07-21,51.554,52.59,49.288,51.962,51.962,3626961
2022-07-22,50.845,52.44,49.083,51.045,51.045,93881307
2022-07-25,50.758,52.938,49.872,51.069,51.069,99588618
2022-07-26,49.873,50.577,49.021,49.192,49.192,43624907
2022-07-27,50.738,53.159,48.459,52.668,52.668,28273663
2022-07-28,50.389,52.495,48.388,48.534,48.534,38104385
2022-07-29,47.484,48.303,45.757,47.955,47.955,22858427
2022-08-01,47.152,48.966,45.913,47.012,47.012,12840771
2022-08-02,46.196,47.369,45.25,46.605,46.605,17235436
2022-08-03,44.712,45.879,42.513,45.617,45.617,72297900
2022-08-04,43.628,45.431,41.8,42.351,42.351,15146670
2022-08-05,43.745,45.867,42.779,44.53,44.53,66576225
2022-08-08,44.929,45.606,42.957,44.982,44.982,15922527
2022-08-09,45.233,46.446,43.408,45.71,45.71,50208342
2022-08-10,44.707,46.014,43.729,44.93,44.93,63686128
2022-08-11,45.137,46.268,43.915,45.385,45.385,97757959
2022-08-12,44.745,45.842,43.965,45.387,45.387,65886001
2022-08-15,44.146,44.68,43.508,44.494,44.494,98346798
2022-08-16,43.149,44.764,41.47,43.979,43.979,71554788
2022-08-17,41.659,42.802,40.797,41.507,41.507,26994268
2022-08-18,41.355,42.091,39.585,42.083,42.083,29584612
2022-08-19,41.506,43.276,39.438,41.106,41.106,93087589
2022-08-22,41.447,43.192,40.906,40.962,40.962,38401052
2022-08-23,41.123,42.334,39.934,40.804,40.804,93764542
2022-08-24,40.365,41.251,38.666,38.996,38.996,41286763
2022-08-25,40.877,42.329,39.178,39.561,39.561,96510276
2022-08-26,39.82,40.677,38.211,38.905,38.905,51214579
2022-08-29,40.458,41.245,39.489,39.583,39.583,16428903
2022-08-30,39.667,41.223,38.55,40.39,40.39,93841610
2022-08-31,39.09,39.544,37.769,37.9,37.9,68862861
2022-09-01,37.963,38.487,36.104,36.588,36.588,50640695
2022-09-02,37.601,37.987,36.732,36.849,36.849,93349680
2022-09-05,38.354,38.972,36.554,36.707,36.707,74673833
2022-09-06,38.768,39.263,37.963,38.311,38.311,11695586
2022-09-07,39.546,41.517,37.586,39.834,39.834,96769260
2022-09-08,39.979,40.841,38.507,40.759,40.759,73978992
2022-09-09,39.117,39.742,38.001,39.525,39.525,64975546
2022-09-12,38.877,39.641,37.534,39.38,39.38,44152418
2022-09-13,38.29,40.107,37.49,37.951,37.951,3493033
2022-09-14,39.328,40.54,38.503,39.043,39.043,32366107
2022-09-15,38.407,39.352,37.848,37.963,37.963,90297735
2022-09-16,39.112,40.87,38.542,40.354,40.354,32916447
2022-09-19,39.83,40.858,38.878,39.016,39.016,62344380
2022-09-20,41.308,42.275,39.634,41.104,41.104,45506438
2022-09-21,40.99,41.74,39.583,40.118,40.118,50171750
2022-09-22,41.594,42.639,41.007,41.404,41.404,77828079
2022-09-23,43.513,44.499,41.595,44.472,44.472,47813530
2022-09-26,42.998,44.593,41.534,43.849,43.849,23943780
2022-09-27,41.699,42.599,39.679,42.123,42.123,79427835
2022-09-28,40.152,41.481,38.674,40.28,40.28,11815999
2022-09-29,40.744,41.259,40.051,41.103,41.103,22689168
2022-09-30,39.23,39.922,38.094,39.274,39.274,14017033
2022-10-03,38.958,39.982,37.558,39.852,39.852,82465219
2022-10-04,39.318,41.185,38.88,39.528,39.528,65090646
2022-10-05,39.483,40.474,39.065,39.904,39.904,52960580
2022-10-06,39.839,41.296,39.234,40.657,40.657,73632001
2022-10-07,40.036,40.845,39.233,39.866,39.866,30665133
2022-10-10,41.08,41.7,39.963,41.491,41.491,8156375
2022-10-11,40.318,40.816,39.129,40.782,40.782,40609361
2022-10-12,39.792,40.676,39.174,39.916,39.916,61653594
2022-10-13,39.197,39.836,37.749,38.564,38.564,49630295
2022-10-14,39.868,40.544,38.519,39.475,39.475,47359580
2022-10-17,40.606,42.248,39.722,41.876,41.876,57911498
2022-10-18,40.992,41.428,40.56,41.12,41.12,32360634
2022-10-19,41.983,43.34,41.433,41.518,41.518,46216383
2022-10-20,41.015,42.048,39.962,41.093,41.093,79745455
2022-10-21,42.403,43.686,41.718,41.752,41.752,93073076
2022-10-24,43.716,45.137,42.62,44.58,44.58,44228291
2022-10-25,44.381,45.381,42.822,43.662,43.662,99655520
2022-10-26,45.985,46.988,44.519,45.684,45.684,60254477
2022-10-27,44.484,46.234,43.628,45.709,45.709,28832311
2022-10-28,44.04,46.015,42.994,43.134,43.134,9917033
2022-10-31,43.414,44.183,41.914,42.274,42.274,76246751
2022-11-01,44.062,44.675,42.104,43.127,43.127,90743099
2022-11-02,43.159,45.141,41.427,42.281,42.281,65521906
2022-11-03,43.834,44.886,42.425,43.257,43.257,74837692
2022-11-04,45.058,46.502,43.954,46.497,46.497,36441923
2022-11-07,45.707,46.821,44.583,46.43,46.43,70204180
2022-11-08,45.989,46.68,43.911,46.359,46.359,20695554
2022-11-09,45.103,46.617,44.581,46.489,46.489,57528344
2022-11-10,44.362,45.737,42.165,43.383,43.383,9936259
2022-11-11,45.493,46.317,43.829,44.568,44.568,30115069
2022-11-14,46.225,47.523,44.503,45.21,45.21,32958446
2022-11-15,46.212,48.147,45.68,47.728,47.728,55605903
2022-11-16,45.849,47.39,44.28,46.393,46.393,89865722
2022-11-17,44.014,44.625,42.72,43.17,43.17,92618181
2022-11-18,43.093,44.469,42.48,43.23,43.23,91496094
2022-11-21,44.762,46.468,43.817,45.16,45.16,66653159
2022-11-22,43.638,45.458,41.648,43.66,43.66,19003916
2022-11-23,43.826,45.367,42.424,45.04,45.04,80724467
2022-11-24,44.731,45.451,43.544,44.27,44.27,80632899
2022-11-25,43.63,45.306,43.067,45.101,45.101,99783396
2022-11-28,43.813,45.438,42.123,43.586,43.586,15210473
2022-11-29,44.657,45.147,42.955,44.591,44.591,84758052
2022-11-30,44.691,45.874,43.146,45.684,45.684,83054955
2022-12-01,47.277,48.379,45.839,48.144,48.144,25673248
2022-12-02,45.723,47.405,44.472,44.639,44.639,47250999
2022-12-05,46.714,47.585,45.138,45.641,45.641,89888361
2022-12-06,46.576,48.143,45.675,46.852,46.852,77569316
2022-12-07,47.318,49.52,45.063,46.986,46.986,27701523
2022-12-08,47.759,49.761,46.157,48.467,48.467,45648863
2022-12-09,47.083,49.289,46.026,49.109,49.109,22748790
2022-12-12,47.322,49.647,45.998,46.408,46.408,61006735
2022-12-13,45.587,46.062,43.662,44.746,44.746,52586948
2022-12-14,46.16,47.771,45.4,45.856,45.856,55776688
2022-12-15,46.458,47.69,45.449,47.453,47.453,62830573
2022-12-16,47.075,49.165,45.325,49.029,49.029,38868491
2022-12-19,48.095,49.06,47.007,47.99,47.99,9223404
2022-12-20,48.472,50.859,46.451,46.909,46.909,19116372
2022-12-21,48.64,50.32,47.9,49.8,49.8,12001165
2022-12-22,47.807,49.803,45.87,48.612,48.612,62278948
2022-12-23,47.15,47.783,46.55,46.987,46.987,22724565
2022-12-26,48.293,49.13,47.786,48.979,48.979,33903197
2022-12-27,49.704,51.709,47.421,51.605,51.605,96929860
2022-12-28,49.493,50.031,47.847,49.065,49.065,19784830
2022-12-29,49.563,51.678,48.37,50.241,50.241,95208220
2022-12-30,48.691,49.205,47.751,48.184,48.184,7378298
2023-01-02,49.857,51.666,48.128,50.196,50.196,76278301
2023-01-03,50.546,51.79,49.011,50.233,50.233,26766481
2023-01-04,52.533,54.343,49.924,51.259,51.259,51943469
2023-01-05,51.637,53.591,49.09,49.392,49.392,64996657
2023-01-06,51.272,52.487,49.457,50.223,50.223,35829564
2023-01-09,51.535,52.273,50.107,50.536,50.536,20275072
2023-01-10,52.227,52.895,50.679,51.88,51.88,75751014
2023-01-11,52.028,53.774,50.087,52.305,52.305,70592060
2023-01-12,51.146,52.723,50.427,51.824,51.824,28305424
2023-01-13,52.073,54.14,50.868,52.138,52.138,15425858
2023-01-16,52.85,54.456,52.162,53.128,53.128,28367238
2023-01-17,51.908,53.304,51.237,52.961,52.961,43352026
2023-01-18,53.341,54.724,52.39,53.502,53.502,22699051
2023-01-19,54.616,55.22,53.01,55.193,55.193,1729525
2023-01-20,54.79,56.073,52.522,54.083,54.083,3147086
2023-01-23,54.905,57.598,53.29,56.088,56.088,23379444
2023-01-24,55.541,58.037,54.24,54.431,54.431,45848111
2023-01-25,54.611,55.877,53.885,55.186,55.186,75199621
2023-01-26,54.671,56.503,52.921,55.971,55.971,4915995
2023-01-27,52.345,54.643,51.254,54.448,54.448,4351555
2023-01-30,53.289,54.762,51.445,54.753,54.753,18488874
2023-01-31,51.651,52.205,49.116,49.988,49.988,67437008
2023-02-01,53.23,53.921,52.461,53.301,53.301,6325089
2023-02-02,52.906,54.515,51.928,53.094,53.094,98599867
2023-02-03,52.708,55.279,51.183,53.492,53.492,19395013
2023-02-06,52.073,54.038,49.535,50.244,50.244,8940899
2023-02-07,51.799,52.464,49.682,52.064,52.064,88694054
2023-02-08,53.294,54.231,50.846,53.925,53.925,46025190
2023-02-09,50.669,52.739,49.486,50.949,50.949,65399439
2023-02-10,51.988,54.258,49.405,50.766,50.766,36741761
2023-02-13,52.366,54.184,51.627,51.987,51.987,13930895
2023-02-14,51.128,52.957,50.508,52.183,52.183,99449344
2023-02-15,50.054,50.611,47.84,48.705,48.705,79272570
2023-02-16,51.757,53.99,49.32,53.568,53.568,84657481
2023-02-17,50.804,52.914,50.112,51.992,51.992,78072902
2023-02-20,49.658,50.669,48.936,50.055,50.055,78146825
2023-02-21,50.812,52.76,50.236,51.648,51.648,61620619
2023-02-22,51.182,52.134,50.456,50.533,50.533,4046352
2023-02-23,50.247,50.831,49.324,50.728,50.728,24665900
2023-02-24,50.49,51.401,48.026,50.145,50.145,11612491
2023-02-27,49.479,50.327,47.662,50.311,50.311,39895694
2023-02-28,50.594,51.783,48.512,50.27,50.27,28473650
2023-03-01,51.693,53.075,49.571,52.059,52.059,39182687
2023-03-02,52.269,53.855,50.628,50.809,50.809,71459039
2023-03-03,52.673,54.204,50.466,52.827,52.827,97176242
2023-03-06,54.555,55.691,52.709,54.989,54.989,71276721
2023-03-07,54.581,55.19,53.348,54.782,54.782,85965501
2023-03-08,53.319,55.143,51.589,54.326,54.326,76576921
2023-03-09,53.825,55.215,52.138,52.834,52.834,58395772
2023-03-10,56.097,57.328,53.688,57.238,57.238,46024196
2023-03-13,54.987,57.444,52.278,57.419,57.419,53093756
2023-03-14,54.617,56.795,53.173,53.447,53.447,76492453
2023-03-15,55.099,57.54,52.866,57.243,57.243,88165553
2023-03-16,55.067,56.708,54.297,54.995,54.995,11720429
2023-03-17,54.013,54.836,51.795,53.891,53.891,49265667
2023-03-20,55.252,57.343,53.879,55.05,55.05,72916635
2023-03-21,57.843,58.898,57.173,58.842,58.842,4770038
2023-03-22,58.099,59.705,56.674,56.982,56.982,57764800
2023-03-23,57.077,57.796,55.112,56.448,56.448,24528652
2023-03-24,55.338,57.718,54.521,55.889,55.889,26799018
2023-03-27,55.651,56.488,53.038,54.163,54.163,77074690
2023-03-28,56.907,59.532,56.161,58.337,58.337,96061808
2023-03-29,57.477,60.039,54.764,55.455,55.455,56624177
2023-03-30,57.502,59.146,55.301,58.057,58.057,56263768
2023-03-31,56.854,59.115,55.536,59.046,59.046,16617257
2023-04-03,55.64,57.575,54.214,56.918,56.918,63856148
2023-04-04,56.597,58.981,54.354,58.333,58.333,20571852
2023-04-05,57.659,59.231,55.695,56.967,56.967,65341939
2023-04-06,55.906,58.222,53.845,55.267,55.267,22896611
2023-04-07,57.711,59.356,56.236,57.849,57.849,51728391
2023-04-10,58.403,61.185,56.679,56.885,56.885,62505835
2023-04-11,60.067,61.836,57.088,61.577,61.577,72354706
2023-04-12,58.485,60.152,57.4,57.796,57.796,62845806
2023-04-13,56.916,59.272,55.396,58.896,58.896,73814459
2023-04-14,56.775,59.209,55.545,55.851,55.851,7000715
2023-04-17,57.374,59.22,55.044,58.479,58.479,77042003
2023-04-18,59.464,60.486,57.052,57.574,57.574,91825617
2023-04-19,60.334,62.066,59.025,59.141,59.141,21873141
2023-04-20,60.071,62.998,59.275,61.954,61.954,15225007
2023-04-21,58.868,61.23,58.252,59.087,59.087,86009304
2023-04-24,60.346,62.907,58.711,61.709,61.709,14821427
2023-04-25,59.211,59.881,57.647,58.887,58.887,95968906
2023-04-26,61.17,62.926,58.14,58.661,58.661,18114837
2023-04-27,60.852,63.034,59.1,62.767,62.767,25696819
2023-04-28,62.818,65.532,61.546,63.349,63.349,13122477
2023-05-01,63.703,64.466,60.795,63.491,63.491,45584481
2023-05-02,63.56,66.363,61.676,64.024,64.024,84888780
2023-05-03,62.932,64.942,60.794,63.301,63.301,54364389
2023-05-04,62.534,63.653,61.669,62.27,62.27,55983051
2023-05-05,63.101,64.533,61.503,62.11,62.11,93130534
2023-05-08,63.23,64.575,60.21,62.578,62.578,4030490
2023-05-09,62.511,64.463,60.412,62.195,62.195,13832038
2023-05-10,62.335,63.087,60.853,61.725,61.725,38432140
2023-05-11,62.464,63.485,60.276,62.434,62.434,11349994
2023-05-12,59.836,62.379,57.059,60.732,60.732,35894695
2023-05-15,60.414,61.339,59.148,59.249,59.249,60542618
2023-05-16,59.26,60.406,57.47,58.465,58.465,22930098
2023-05-17,57.923,59.553,55.123,56.947,56.947,67813086
2023-05-18,55.997,57.715,55.051,55.309,55.309,70397761
2023-05-19,54.016,56.206,51.921,52.932,52.932,22000564
2023-05-22,52.579,54.046,50.761,50.931,50.931,1726844
2023-05-23,51.86,54.017,49.931,54.002,54.002,60735863
2023-05-24,53.912,55.785,52.615,54.95,54.95,63373603
2023-05-25,53.371,54.146,52.167,52.34,52.34,33210047
2023-05-26,53.588,54.459,51.586,51.644,51.644,7375181
2023-05-29,54.044,55.529,53.038,54.83,54.83,48143181
2023-05-30,54.213,55.616,52.761,54.015,54.015,95659996
2023-05-31,54.156,56.308,53.207,55.647,55.647,48118544
2023-06-01,52.888,54.645,52.342,54.469,54.469,70827889
2023-06-02,54.449,55.839,51.792,54.217,54.217,4167422
2023-06-05,56.445,57.395,54.906,55.372,55.372,10088356
2023-06-06,54.573,55.614,51.911,54.807,54.807,95208456
2023-06-07,53.483,55.249,52.648,55.134,55.134,99779584
2023-06-08,53.21,54.643,51.428,53.293,53.293,34411065
2023-06-09,52.21,53.807,51.268,53.0,53.0,55724422
2023-06-12,52.765,53.653,50.57,51.61,51.61,63408458
2023-06-13,52.023,53.923,49.872,51.418,51.418,65648041
2023-06-14,54.301,56.696,53.513,55.851,55.851,71496722
2023-06-15,55.622,56.752,53.037,56.484,56.484,93581223
2023-06-16,55.886,57.544,54.892,56.56,56.56,29417410
2023-06-19,57.062,59.859,55.092,58.857,58.857,57041599
2023-06-20,58.352,59.713,55.468,56.197,56.197,27580743
2023-06-21,57.723,59.674,55.108,56.076,56.076,14546204
2023-06-22,56.81,57.583,54.068,55.938,55.938,27767089
2023-06-23,56.927,58.876,55.578,56.16,56.16,6864932
2023-06-26,57.936,58.723,57.112,58.135,58.135,18360115
2023-06-27,58.127,60.939,57.108,58.225,58.225,73021896
2023-06-28,56.322,58.498,54.631,57.692,57.692,97703883
2023-06-29,55.446,57.748,53.132,56.862,56.862,28786468
2023-06-30,55.392,57.506,54.505,55.897,55.897,85705647
2023-07-03,55.336,57.195,53.322,54.022,54.022,79731321
2023-07-04,57.546,59.157,56.226,58.122,58.122,26279768
2023-07-05,55.98,58.462,54.656,58.435,58.435,36908140
2023-07-06,56.574,59.305,54.51,57.495,57.495,36241061
2023-07-07,58.287,60.033,56.615,56.737,56.737,95435375
2023-07-10,60.964,63.845,58.374,58.469,58.469,9796721
2023-07-11,60.502,62.519,59.52,60.481,60.481,20253840
2023-07-12,61.127,63.055,58.584,59.459,59.459,76989050
2023-07-13,61.854,63.597,61.077,63.126,63.126,89547430
2023-07-14,62.127,63.268,61.023,62.92,62.92,45962203
2023-07-17,62.035,62.665,59.786,60.531,60.531,5047633
2023-07-18,62.607,63.838,59.84,61.142,61.142,56472310
2023-07-19,59.467,61.274,58.271,58.98,58.98,8453088
2023-07-20,60.308,61.828,58.916,61.561,61.561,36303273
2023-07-21,60.491,62.181,58.586,60.393,60.393,5274174
2023-07-24,60.252,63.218,59.14,61.816,61.816,66096078
2023-07-25,62.748,64.255,60.085,61.818,61.818,78718460
2023-07-26,61.933,63.673,59.397,62.095,62.095,72809802
2023-07-27,61.464,62.407,60.492,61.231,61.231,51314915
2023-07-28,63.943,64.705,62.117,62.996,62.996,72395982
2023-07-31,62.911,65.491,60.332,63.605,63.605,98863997
2023-08-01,62.25,64.294,60.788,62.86,62.86,37402991
2023-08-02,62.099,64.61,59.905,61.286,61.286,50323257
2023-08-03,63.174,64.184,62.415,62.679,62.679,71843278
2023-08-04,63.468,65.554,61.288,62.86,62.86,82748464
2023-08-07,61.859,63.105,60.863,61.794,61.794,70707094
2023-08-08,61.231,62.402,58.584,60.984,60.984,91274218
2023-08-09,60.518,61.151,59.052,60.972,60.972,70363515
2023-08-10,60.455,61.375,59.17,59.25,59.25,66591535
2023-08-11,61.0,62.365,58.338,59.319,59.319,86044282
2023-08-14,61.541,62.444,60.802,61.12,61.12,44367950
2023-08-15,59.386,62.322,57.85,60.096,60.096,90598748
2023-08-16,60.679,62.035,59.174,60.403,60.403,18496266
2023-08-17,61.016,61.944,59.711,61.339,61.339,36927788
2023-08-18,62.736,63.863,59.821,60.801,60.801,63309841
2023-08-21,63.325,65.447,60.79,63.559,63.559,79787879
2023-08-22,64.751,65.564,63.938,65.375,65.375,75418462
2023-08-23,65.388,68.298,62.865,67.813,67.813,37239432
2023-08-24,67.181,70.437,65.092,70.217,70.217,77741333
2023-08-25,67.916,69.265,64.79,68.25,68.25,7905354
